rowLabel	time(s)	intensity	nformants	F1(Hz)	F2(Hz)	F3(Hz)	F4(Hz)	F5(Hz)
?	0.3	0.22	5	778.13	1139.57	2506.16	3866.54	4656.81
?	0.31	0.22	5	774.67	1129.99	2477.41	3901.03	4684.09
?	0.31	0.22	5	793.32	1111.55	2389.27	3901.71	4650.53
?	0.32	0.22	5	773.53	1141.36	2388.92	3914.81	4668.54
?	0.33	0.22	5	754.07	1175.49	2357.06	3890.27	4662.07
?	0.33	0.22	5	713.96	1201.05	2327.64	3906.86	4618.48
?	0.34	0.19	5	705.15	1202.32	2332.3	3931.09	4577.46
?	0.35	0.19	5	714.66	1180.51	2292.89	3991.12	4557.87
?	0.35	0.16	5	686.46	1148.37	2242.47	3989.37	4533.9
?	0.36	0.16	5	654.03	1141.33	2244.88	3987.47	4492.8
?	0.36	0.08	5	602.25	1137.58	2160.33	3971.99	4466.23
?	0.37	0.08	5	616.91	1165.15	2227.74	4201.76	4350.34
?	0.38	0.02	5	592.38	1120.36	2298.61	4080.26	4378.35
?	0.38	0.02	5	577.49	1049.92	2229.48	3960.68	4363.04
?	0.39	0.005	5	528.34	1054.28	2252.36	4278.45	4380.2
?	0.4	0.002	5	431.93	1127.03	2294.63	4240.08	4604.76
?	0.4	0.002	5	394.83	1083.9	2253.8	4317.91	4342.51
?	0.41	0.002	5	326.28	1093.05	2073.65	3557.77	4553.61
?	0.41	0.0007	5	368.64	1091.58	2048.29	3718.4	4581.68
?	0.42	0.0003	5	484.04	989.71	2262.53	3575.13	4369.43
?	0.43	0.0002	5	457.94	972.54	2259.6	3416.4	4295.97
?	0.43	0.0001	5	401.02	1077.45	2458.49	3145.73	4412.9
?	0.44	8e-05	5	386.24	995.69	2766.81	3012.19	4650.3
?	0.45	5e-05	5	328.81	952.25	2627.38	3622.55	4699.07
?	0.45	0.0002	5	199.05	944.5	2628.9	3643.2	4537.71
?	0.46	0.0002	5	288.9	1033.12	2809.42	3783.45	4535.85
?	0.46	0.0002	4	1171.69	3121.54	4043.75	4762.08	--undefined--
?	0.47	0.0002	5	549.19	2006.93	2908.69	4164.56	4773.33
?	0.48	0.0002	4	1268.01	2913.25	4210.76	4781.21	--undefined--
?	0.48	0.004	4	1244.68	2701.82	3950.91	4740.31	--undefined--
?	0.49	0.004	5	479.29	1450.85	2411.38	3471.2	4613.51
?	0.5	0.01	4	1322.15	1534.25	3095.16	4460.61	--undefined--
?	0.5	0.01	4	1339.59	1534.37	3060.25	4452.31	--undefined--
?	0.51	0.01	4	1404.7	1524.05	3022.19	4442.83	--undefined--
?	0.51	0.01	4	1341.8	1537.27	2971.15	4442.87	--undefined--
?	0.52	0.01	5	806.65	1536.33	2109.51	2929.98	4467.72
?	0.53	0.01	5	881.19	1559.64	1631.69	2930.44	4478.43
?	0.53	0.01	4	1208.15	1586.69	3076.86	4480.35	--undefined--
?	0.54	0.01	4	1507.75	1569.84	3218.09	4541.96	--undefined--
?	0.55	0.004	5	583.97	1309.51	1557.5	3187.08	4567.81
?	0.55	0.003	5	950.79	1537.48	2847.26	2992.29	4542.71
?	0.56	0.003	5	860.84	1571.92	2830.79	3881.64	4482.94
?	0.56	0.003	5	941.62	1620.21	2957.55	3893.6	4430.37
?	0.57	0.003	4	962.16	1636.98	2939.02	4478.92	--undefined--
?	0.58	0.003	5	962.63	1649.64	2921.32	4299.29	4485.94
?	0.58	0.003	5	828.04	1661.75	2999.66	3971.8	4527.44
?	0.59	0.003	5	687.66	1637.26	2924.93	3611.79	4569.14
