rowLabel	time(s)	intensity	nformants	F1(Hz)	F2(Hz)	F3(Hz)	F4(Hz)	F5(Hz)
?	0.3	0.33	5	952.9	1208.92	2530.88	3823.66	4642.88
?	0.31	0.33	5	1004.84	1211.29	2497.07	3877.37	4666.77
?	0.31	0.33	5	989.26	1216.36	2384.54	3876.53	4636.48
?	0.32	0.33	5	951.72	1214.52	2363.3	3880.16	4658.27
?	0.33	0.33	5	930.1	1213.97	2321.78	3841.91	4653.07
?	0.33	0.32	5	840.1	1233.77	2279.34	3879.15	4606.23
?	0.34	0.26	5	818.81	1238.95	2273.87	3945.27	4568.3
?	0.35	0.26	5	807.7	1229.95	2225.81	4044.68	4565.32
?	0.35	0.23	5	815.28	1224.35	2198.6	4090.53	4547.28
?	0.36	0.23	5	824.83	1246.25	2192.45	4141.85	4501.45
?	0.36	0.11	5	810.42	1189.86	2124.21	4150.62	4485.17
?	0.37	0.09	5	762.47	1207.28	1687.5	4491.17	4497.99
?	0.38	0.03	5	543.28	912.09	1248.54	4010.17	4495.97
?	0.38	0.02	5	463.03	880.71	1196.48	3656.83	4784.41
?	0.39	0.006	5	396.84	568.82	903.84	3586.35	4736.83
?	0.4	0.0008	4	422.46	908.7	3395.54	4196.23	--undefined--
?	0.4	0.0002	4	229.06	913.08	2877.67	4000.07	--undefined--
?	0.41	0.0002	4	225.55	2198.93	3113.5	4409.32	--undefined--
?	0.41	4e-06	4	226.43	2256.97	3432.89	4499.21	--undefined--
?	0.42	7e-07	5	228.44	1220.09	2720.61	3990.97	5194.97
?	0.43	7e-07	4	221.91	1707.69	3122.9	4767.81	--undefined--
?	0.43	6e-07	5	210.45	1982.1	2926.61	3238.01	4926.09
?	0.44	2e-07	4	209.21	2281.33	3286.01	4313.81	--undefined--
?	0.45	1e-07	4	221.43	2250.7	3168.59	4227.8	--undefined--
?	0.45	7e-06	5	213.2	2138.93	3112.12	4158.71	5353.87
?	0.46	7e-06	5	216.5	2033.78	3182.07	3769.99	4864.18
?	0.46	7e-06	5	235.83	2291.13	3476.12	4451.81	4958.01
?	0.47	7e-06	4	2446.23	3661.14	4516.53	4978.76	--undefined--
?	0.48	0.0003	5	164.32	2348.23	3571.1	4521	4986.68
?	0.48	0.008	4	1495.84	2905.78	4299.82	4913.92	--undefined--
?	0.49	0.008	4	1396	1632.45	3465.97	4721.47	--undefined--
?	0.5	0.02	5	1207.22	1438.78	1644.78	3187.4	4413.95
?	0.5	0.02	5	1201.28	1454.43	1620.09	3127.74	4413.64
?	0.51	0.02	5	1447.5	1459.99	1549.3	2967.67	4451.9
?	0.51	0.02	5	1191.74	1523.77	1536.52	2949.59	4457.93
?	0.52	0.02	5	909.08	1531.8	1696.78	2952.01	4480.76
?	0.53	0.02	5	839.77	1550.2	1698.44	2954.71	4502.99
?	0.53	0.02	5	807.75	1573.88	1649.21	3121.15	4529.06
?	0.54	0.02	5	1356.54	1544.11	1702.11	3555.08	4585.45
?	0.55	0.01	5	1144.86	1517.18	1781.45	3513.87	4599.77
?	0.55	0.004	5	1012.96	1469.28	1555.06	3486.18	4575.24
?	0.56	0.004	4	1400.37	1593.26	3510.12	4485.21	--undefined--
?	0.56	0.004	4	1291.12	1681.37	2981.68	4474.72	--undefined--
?	0.57	0.004	4	1285.23	1659.64	2967.86	4515.31	--undefined--
?	0.58	0.004	4	1372.69	1653.3	3005.18	4503.24	--undefined--
?	0.58	0.004	4	1665.48	1677.19	3084.42	4547.85	--undefined--
?	0.59	0.004	4	1605.16	1658.62	3160.03	4587.32	--undefined--
