rowLabel	time(s)	intensity	nformants	F1(Hz)	F2(Hz)	F3(Hz)	F4(Hz)	F5(Hz)
?	0.21	1e-05	5	189.93	250.23	2339.28	3448.89	4467.9
?	0.22	6e-06	4	185.83	2302.73	3242.51	4350.52	--undefined--
?	0.23	2e-06	4	188.64	2293.14	3097.43	4187.23	--undefined--
?	0.23	2e-06	4	182.94	2334.44	3410.91	4051.44	--undefined--
?	0.24	2e-06	5	183.18	1514.72	2503.72	3532.02	4432.17
?	0.24	2e-06	5	185.62	1719.57	2904.39	3277.82	4357.24
?	0.25	2e-06	5	166.92	2063.21	2409.13	3305.04	4459.49
?	0.26	2e-06	5	170.25	2142.67	2379.73	3392.49	4418.33
?	0.26	3e-06	5	167.69	1662.86	2414.6	3487.06	4506.14
?	0.27	0.01	5	179.24	1724.68	2573.33	3455.8	4522.88
?	0.28	0.01	5	206.55	1450.38	2859.25	3579.59	4582.04
?	0.28	0.01	5	211.32	1695.85	2983.34	3482.69	4634.42
?	0.29	0.01	5	315.89	1664.48	2998.67	3553.05	4613.21
?	0.29	0.01	5	373	1578.29	2993.13	3552.42	4566.21
?	0.3	0.02	5	409.87	1416.17	2836.3	3594.62	4518.84
?	0.31	0.02	5	449.66	1398.16	2713.32	3627.7	4316.94
?	0.31	0.05	5	490.85	1390.01	2678.23	3928.69	4406.12
?	0.32	0.17	5	550.99	1368.68	2672.2	4013.19	4566.61
?	0.33	0.17	5	575.81	1354.11	2672.52	4033.06	4601.76
?	0.33	0.19	5	600.23	1315.4	2675.78	4049.52	4581.88
?	0.34	0.2	5	612.68	1300.46	2675.14	4041.44	4631.33
?	0.34	0.2	5	622.38	1299.13	2679.42	4043.95	4671.06
?	0.35	0.2	5	623.45	1280.8	2646.79	4030.29	4702.6
?	0.36	0.2	5	624.35	1258.67	2630.79	4000.15	4700.52
?	0.36	0.2	5	632.8	1255.79	2628.66	4000.98	4676.9
?	0.37	0.2	5	630.03	1238.93	2618.11	3976.48	4662.51
?	0.38	0.2	5	642.15	1234.22	2624.83	3952.76	4676.22
?	0.38	0.2	5	664.43	1238.19	2586.65	3840.97	4674.71
?	0.39	0.18	5	669.73	1224.01	2583.78	3809.62	4668.16
?	0.39	0.18	5	669.95	1205.84	2604.64	3870.61	4672.41
?	0.4	0.14	5	667.1	1208.96	2585.58	3862.47	4695.16
?	0.41	0.16	5	671.02	1196.12	2587.08	3874.29	4710.63
?	0.41	0.16	5	690.41	1168.31	2555.46	3856.22	4667.98
?	0.42	0.16	5	721.15	1161.5	2539.23	3892.36	4617.8
?	0.43	0.16	5	752.5	1152.44	2565.45	3915.87	4646
?	0.43	0.23	5	777	1126.16	2581.18	3875.83	4652.47
?	0.44	0.23	5	763.33	1118.13	2598.83	3847.58	4648.32
?	0.44	0.23	5	741.13	1117.18	2520.58	3833.73	4641.25
?	0.45	0.23	5	788.42	1135.65	2502.62	3849.8	4623.88
?	0.46	0.23	5	796.39	1141.01	2511.49	3876.29	4660.75
?	0.46	0.23	5	780.81	1121.62	2460.12	3888.57	4654.53
?	0.47	0.23	5	794.68	1102.51	2351.46	3859.64	4589.62
?	0.48	0.23	5	806.7	1105.34	2362.61	3902.62	4632.52
?	0.48	0.22	5	769.05	1151.2	2405.75	3915.08	4664.67
?	0.49	0.17	5	757.16	1162.79	2387.29	3873.57	4653.8
?	0.49	0.17	5	745.63	1182.95	2318.04	3894.12	4633.63
?	0.5	0.17	5	701.52	1212.53	2321.31	3910.55	4602.71
?	0.51	0.17	5	702.04	1202.36	2327.06	3910.09	4582.37
?	0.51	0.15	5	710.55	1213.9	2339.64	3974.29	4564.73
?	0.52	0.13	5	721.19	1181.61	2284.64	4010.27	4558.12
?	0.53	0.13	5	687.92	1135.84	2209.63	4008.68	4551.51
?	0.53	0.13	5	673.73	1142.66	2212.73	4025.8	4532.21
?	0.54	0.08	5	652.41	1132.63	2233.02	3994.17	4489.47
?	0.54	0.08	5	607.83	1123.04	2174.18	3912.22	4491.7
?	0.55	0.04	5	606.04	1131.57	2019.22	4086.41	4413.74
?	0.56	0.03	5	624.16	1147.68	2192.12	4222.65	4363.52
?	0.56	0.02	5	591.43	1141.42	2282.5	4113.03	4383.27
?	0.57	0.006	5	583.67	1079.58	2299.82	3905.89	4460.49
?	0.58	0.003	5	587.79	1047.31	2228.09	3946.23	4348.68
?	0.58	0.002	4	585.69	1012.5	2278.6	4286.83	--undefined--
?	0.59	0.002	4	488.15	1084.55	2293.65	4245.54	--undefined--
?	0.59	0.002	5	406.16	1137.53	2296.31	4169.6	4523.23
?	0.6	0.002	4	418.4	1102.54	2283.27	4273.01	--undefined--
?	0.61	0.0007	5	330.98	1063.83	2269.18	3948.87	4367.65
?	0.61	0.0007	5	316.33	1098.88	2084.3	3365.6	4562.61
?	0.62	0.0005	5	315.74	1135.82	1992.45	3703.32	4654.56
?	0.63	0.0003	5	404.75	1085.78	1858.39	3808.45	4551.32
?	0.63	0.0002	5	459.24	975.55	2301.58	3856.5	4251.91
?	0.64	0.0001	5	405.27	946.77	2246.5	3694.06	4210.31
?	0.64	9e-05	5	434.03	1103.24	2359.74	3365.76	4292.6
?	0.65	9e-05	5	401.19	1113.15	2471.37	3095.41	4403.73
?	0.66	4e-05	5	413.8	1060.98	2306.71	2953.56	4511.36
?	0.66	3e-05	5	370.77	950.71	2678.65	3243.75	4750.23
?	0.67	3e-05	5	324.06	965.47	2751.78	3643.85	4720.16
?	0.68	3e-05	5	240.46	958.38	2689.08	3563.11	4586.29
?	0.68	3e-05	5	252.34	930.71	2682.08	3712.96	4445.24
?	0.69	0.0002	5	318.09	1060.68	2779.7	3721.72	4548.03
?	0.69	0.0002	5	305.41	1239.63	3018.58	3833.47	4470.56
?	0.7	0.0002	4	1124.14	2957.47	3976.25	4741.56	--undefined--
?	0.71	0.0002	4	940.63	2840.26	4136.83	4768.95	--undefined--
?	0.71	0.0002	5	322.95	2066.63	3228.77	4224.82	4786.01
?	0.72	0.0002	4	1148.48	2874.35	4117.49	4760.52	--undefined--
?	0.73	0.0002	4	1148.99	2681.8	3670.63	4686.74	--undefined--
?	0.73	0.004	5	663.43	1304.6	2495.13	3546.48	4671.87
?	0.74	0.004	5	669.16	1439.44	2397.13	3481.08	4506.42
?	0.74	0.004	5	1252.47	1323.61	1510.47	3172.51	4471.31
?	0.75	0.009	4	1305.7	1523.61	3066.49	4458.19	--undefined--
?	0.76	0.009	4	1331.66	1516.95	3053.67	4452.58	--undefined--
?	0.76	0.009	5	1298.02	1323.03	1521.24	3083.53	4443.09
?	0.77	0.009	4	1488.28	1526.85	3008.19	4439.96	--undefined--
?	0.78	0.009	4	1252.55	1523.09	2966.59	4444.94	--undefined--
?	0.78	0.009	5	716.11	1527.44	2504.19	2952.47	4491.58
?	0.79	0.009	5	772.65	1528.6	2286.74	2978.41	4520.04
?	0.79	0.009	5	1014.8	1539.69	2455.68	3306.64	4468.2
?	0.8	0.007	4	1444.86	1573.74	3054.93	4473.42	--undefined--
?	0.81	0.004	5	271.38	1437.62	1569.56	3172.14	4537.04
?	0.81	0.0005	4	1526.7	1619.77	3247.08	4564.94	--undefined--
?	0.82	0.0005	5	1339.31	1545.69	2117.6	3260.58	4580.57
?	0.83	0.0005	5	953.51	1518.44	2578.61	3039.3	4560.56
?	0.83	0.001	5	779.34	1541.97	2759.61	3205.69	4551.74
?	0.84	0.002	5	849.78	1561.33	2727.03	3821.49	4521.82
?	0.84	0.002	5	922.67	1569.67	2857.88	3859.3	4433.22
?	0.85	0.002	4	992.38	1643.2	2992.33	4436.19	--undefined--
?	0.86	0.002	4	991.95	1640.14	2957.33	4480.9	--undefined--
?	0.86	0.002	5	1029.04	1633	2979.59	4448.02	4833.08
?	0.87	0.002	5	965.59	1654.6	2892.46	4141.34	4513.19
?	0.88	0.002	5	948	1668.79	3023.89	4067.03	4467.22
?	0.88	0.002	5	757.47	1637.06	3016.72	3631.54	4555.02
?	0.89	0.0005	5	699.55	1607.39	2633.67	3740.79	4616.44
?	0.89	0.0004	4	1569.89	2254.21	3246.82	4563.34	--undefined--
?	0.9	0.0003	5	839.09	1638.72	2881.78	3683.79	4545.18
