rowLabel	time(s)	intensity	nformants	F1(Hz)	F2(Hz)	F3(Hz)	F4(Hz)	F5(Hz)
?	0.38	0.27	5	671.32	1454.75	2599.27	3992.57	4618.85
?	0.38	0.23	5	692.19	1438.79	2601.53	4121.53	4249.96
?	0.39	0.17	5	694.15	1412.03	2591.36	3439.34	4628.31
?	0.39	0.17	5	702.53	1391.61	2600.49	3582.95	4664.92
?	0.4	0.12	5	710.24	1357.16	2606.86	3956.86	4616.8
?	0.41	0.17	5	716.81	1223.32	2599.7	3932.1	4706.29
?	0.41	0.17	5	737.28	1149.15	2587.87	3882.24	4543.43
?	0.42	0.17	5	784.35	1158.69	2559.27	3857.45	4002.82
?	0.43	0.21	5	817.62	1164.75	2574.15	3854.43	4122.01
?	0.43	0.36	5	847.96	1163.72	2601.33	3814.81	4330.59
?	0.44	0.38	5	853.6	1157.82	2654.58	3734.35	4364.64
?	0.44	0.38	5	879.38	1151.06	2563.41	3654.86	4281.39
?	0.45	0.38	5	923.83	1174.05	2538.23	3618.23	4619.18
?	0.46	0.38	5	957.76	1188.74	2551.8	3752.67	4680.59
?	0.46	0.38	5	994.36	1175.2	2498.37	3833.13	4661.19
?	0.47	0.38	5	1032.73	1157.1	2166.12	3815.9	4607.95
?	0.48	0.38	5	974.78	1170.92	2239.15	3873.61	4654.34
?	0.48	0.38	5	927.61	1192.79	2351.56	3830.53	4663.47
?	0.49	0.26	5	948.31	1199.27	2347.79	3717.91	4662.96
?	0.49	0.26	5	906.37	1224.96	2259.94	3711.84	4645.6
?	0.5	0.26	5	816.76	1237.6	2226.74	3831.8	4586.27
?	0.51	0.26	5	814.32	1233.03	2254.06	3964.41	4567.47
?	0.51	0.26	5	799.18	1254.93	2269.91	4033.57	4574.04
?	0.52	0.26	5	802.82	1246.32	2229.5	4074.17	4582.53
?	0.53	0.26	5	794.23	1221.93	2179.56	4113.07	4569.25
?	0.53	0.26	5	787.81	1270.31	2180.29	4177.75	4542.02
?	0.54	0.12	5	800.47	1262.15	2160.53	4279.31	4481.81
?	0.54	0.12	5	795.16	1201.44	1983.22	4368.72	4480.34
?	0.55	0.08	5	734.5	1184.74	1628.14	4390.17	4479.84
?	0.56	0.06	5	654.64	1189.25	1271.6	4292.57	4366.62
?	0.56	0.02	5	584.74	784.29	1225.63	4314.98	4375.61
?	0.57	0.006	5	508.91	785.84	1173.43	4064.18	4856.29
?	0.58	0.003	5	471.07	909.72	959.35	3591.36	5016.78
?	0.58	0.0006	5	454.76	916.36	926.9	3595.18	4890.39
?	0.59	0.0003	5	440.52	778	920.47	3919.15	5124.37
?	0.59	0.0003	3	315.08	1001.54	3835.54	--undefined--	--undefined--
?	0.6	0.0003	4	248.06	1136.83	3183.29	4408.46	--undefined--
?	0.61	0.0002	5	229.51	1025.89	2835.48	3314.69	4854.93
?	0.61	4e-06	5	227.39	796.88	2761.5	3694.21	4943.37
?	0.62	3e-06	4	236.68	2178.12	2967.51	4217.38	--undefined--
?	0.63	1e-06	4	248.7	773.42	2985.88	4230.89	--undefined--
?	0.63	1e-06	5	244.32	830.56	2831.43	4044.66	5175.64
?	0.64	9e-07	4	226.23	1127.52	2788.04	3900.69	--undefined--
?	0.64	7e-07	5	242.46	1348.83	2679.27	3738.71	4870.23
?	0.65	4e-07	5	274.97	820.62	2850.34	3712.01	4648.51
?	0.66	4e-07	5	252.59	648.67	2832.52	3615.9	4853.45
?	0.66	4e-07	5	248.5	633.04	2851.91	3780.77	4895.72
?	0.67	4e-07	4	499.22	2846.83	3674.79	4799.43	--undefined--
?	0.68	4e-07	4	271.34	2432.15	3396.5	4412.01	--undefined--
?	0.68	8e-06	4	249.5	2457.97	3451.96	4194.52	--undefined--
?	0.69	5e-05	4	263.29	2394.21	3467.94	4349.04	--undefined--
?	0.69	5e-05	4	319.35	2669.86	3749.18	4654.05	--undefined--
?	0.7	5e-05	5	471.19	2645.45	3390.93	4341.14	4795.19
?	0.71	5e-05	5	511.4	2560.1	3809.56	4513.14	4885.45
?	0.71	5e-05	5	469.66	2452.52	3830.43	4520.53	4895.89
?	0.72	5e-05	5	416.71	1647.35	2980.24	4479	4864.04
?	0.73	5e-05	4	479.97	2709.55	3702.7	4775.21	--undefined--
?	0.73	0.01	4	542.65	2483.34	3443.56	4735.42	--undefined--
?	0.74	0.01	4	1492.31	1861.37	3397.33	4458.67	--undefined--
?	0.74	0.01	5	1024.3	1439.61	1629.34	3222.14	4451.09
?	0.75	0.03	5	1071.2	1474.29	1612.52	3155.82	4449.02
?	0.76	0.03	5	1024.54	1491.16	1571.79	3107.78	4439.18
?	0.76	0.03	5	1253.82	1470.08	1529.91	2980.71	4447
?	0.77	0.03	5	1472.01	1597.04	1851.83	2956.33	4453.55
?	0.78	0.03	5	1115.77	1513.7	1690.29	2948.51	4452.81
?	0.78	0.03	5	839	1525.2	1896.43	2965.36	4487.65
?	0.79	0.03	5	812.14	1527.31	1783.74	2981.59	4512.94
?	0.79	0.03	5	883.65	1516.05	1726.31	2937.43	4418.85
?	0.8	0.02	5	841.15	1553.49	1676.22	3245.35	4529.99
?	0.81	0.01	5	1324.27	1540.48	1653.66	3573.03	4577.74
?	0.81	0.001	5	1494.1	1625.14	1630.97	3763.84	4602.78
?	0.82	0.0009	5	1237.74	1510.06	1791.19	3698.94	4612.77
?	0.83	0.0009	5	1260.71	1322.84	1501.8	3226.8	4600.69
?	0.83	0.0009	4	1293.99	1492.2	3236.5	4550.43	--undefined--
?	0.84	0.003	5	913.08	1491.99	1976.43	3913.9	4520.78
?	0.84	0.003	4	1168.84	1711.73	3380.87	4419.28	--undefined--
?	0.85	0.003	4	1141.07	1727.41	2968.01	4493.51	--undefined--
?	0.86	0.003	4	1190.56	1666.8	2965.23	4522.69	--undefined--
?	0.86	0.003	4	1363.82	1642.82	3013.86	4483.97	--undefined--
?	0.87	0.003	4	1577	1648.51	3075.73	4494.64	--undefined--
?	0.88	0.003	4	1452.37	1691.37	3143.9	4483.09	--undefined--
?	0.88	0.003	5	114.09	1670.14	1677.42	3619.83	4579.76
?	0.89	0.001	4	1581.08	1863.4	3744.09	4635.08	--undefined--
?	0.89	0.001	4	1548.15	1752.95	3247.65	4589.47	--undefined--
?	0.9	0.0004	4	1603.23	1653.78	3169.16	4536.93	--undefined--
