rowLabel	time(s)	intensity	nformants	F1(Hz)	F2(Hz)	F3(Hz)	F4(Hz)	F5(Hz)
?	0.39	0.15	5	668.41	1378.51	2589.72	3819.2	4673.21
?	0.39	0.15	5	667.74	1346.58	2618.88	3904.26	4705.3
?	0.4	0.13	5	665.02	1328.98	2597.63	3878.7	4706.54
?	0.41	0.16	5	672.28	1304.1	2588.37	3875.69	4710.95
?	0.41	0.16	5	698.39	1250.18	2554.28	3864.29	4661.01
?	0.42	0.16	5	729.23	1222.14	2542.1	3903.83	4605.86
?	0.43	0.16	5	754.59	1201.26	2561.68	3903.25	4635.58
?	0.43	0.22	5	771.87	1175.88	2588.46	3874.57	4664.51
?	0.44	0.23	5	758.35	1158.8	2590.46	3831.52	4656.83
?	0.44	0.23	5	743.5	1137.95	2515.31	3831.42	4640.71
?	0.45	0.23	5	790.03	1143.21	2504.5	3852.05	4625.51
?	0.46	0.23	5	795.67	1142.77	2510.7	3877.27	4661.79
?	0.46	0.23	5	781.35	1120.57	2456.06	3888.06	4652.32
?	0.47	0.23	5	795.75	1102.2	2348.54	3859.37	4588.34
?	0.48	0.23	5	806.5	1105.97	2363.64	3904.98	4634.82
?	0.48	0.23	5	767.15	1150.47	2402.93	3908.26	4658.65
?	0.49	0.17	5	752.18	1165.18	2392.62	3871.89	4656.58
?	0.49	0.17	5	743.41	1186.67	2321.85	3896.67	4636.83
?	0.5	0.17	5	701.3	1213.61	2316.53	3911.29	4599.67
?	0.51	0.17	5	701.74	1203.19	2328.32	3912.04	4588.12
?	0.51	0.15	5	709.36	1210.94	2332.21	3979.39	4571.78
?	0.52	0.14	5	720.55	1181.08	2294.43	4007.15	4566.42
?	0.53	0.14	5	686.49	1138.04	2229.38	4010.02	4547.04
?	0.53	0.14	5	673.7	1145.58	2218.43	4030.04	4523.96
?	0.54	0.08	5	651.16	1129.2	2210.21	4035.43	4491.09
?	0.54	0.08	5	607.29	1122.86	2153.16	3932.87	4490.29
?	0.55	0.05	5	607.88	1132.49	2026.77	4098.95	4405.87
?	0.56	0.03	5	630.12	1157.3	2247.21	4275.42	4345.89
?	0.56	0.02	5	594.61	1147.4	2313.97	4223.57	4355.6
?	0.57	0.006	5	588.1	1057.1	2315.6	3850.37	4478.31
?	0.58	0.003	5	586.8	1046.92	2261.64	3869.99	4375.19
?	0.58	0.002	5	566.35	1017.93	2270.96	4340.62	4379.55
?	0.59	0.002	5	467.61	1072.34	2269.18	4239.08	4929.74
?	0.59	0.002	5	404.91	1132.02	2302.95	4177.96	4610.12
?	0.6	0.002	4	421.75	1101.58	2320.38	4268.65	--undefined--
?	0.61	0.0006	5	328.35	1058.24	2127.45	3663.53	4422.7
?	0.61	0.0006	5	316.85	1092.84	2066.46	3553.17	4544.47
?	0.62	0.0005	5	317.02	1125.92	1994.4	3716.47	4654.88
?	0.63	0.0003	5	414.62	1089.17	1832.69	3773.37	4527.78
?	0.63	0.0002	4	681.26	1099.57	2754.12	4257.46	--undefined--
?	0.64	0.0001	5	369.37	1007.03	2561.56	2959.64	4147.96
?	0.64	9e-05	5	434.69	1099.26	2406.6	3324.12	4317.07
?	0.65	9e-05	5	401.42	1113.03	2512.91	3073.32	4409.08
?	0.66	4e-05	5	415.85	1062.6	2269.23	2944	4502.53
?	0.66	3e-05	5	370.89	951.03	2706.4	3217.93	4744.5
?	0.67	3e-05	5	324.82	965.68	2745.59	3656.9	4730.79
?	0.68	3e-05	5	242.53	958.57	2708.44	3572.68	4586.93
?	0.68	3e-05	5	248.51	931.33	2701.61	3727.21	4439.6
?	0.69	0.0002	5	319.22	1063.82	2793.89	3717.42	4530.14
?	0.69	0.0002	5	311.8	1243.9	3029.24	3835.44	4475.05
?	0.7	0.0002	4	1122.37	2981.46	3974.13	4742.39	--undefined--
?	0.71	0.0002	5	561.68	774	2863	4137.29	4769.43
?	0.71	0.0002	5	332.48	2068.34	3267.22	4226.22	4786.04
?	0.72	0.0002	4	1152.26	2872.57	4116.96	4760.28	--undefined--
?	0.73	0.0002	4	1150.92	2679.83	3676.6	4688.37	--undefined--
?	0.73	0.004	5	786.66	1308.05	2506.74	3557.73	4670.62
?	0.74	0.004	5	659.23	1438.9	2404.21	3476.53	4506.8
?	0.74	0.004	5	1249.43	1339.55	1509.88	3177.08	4472.47
?	0.75	0.01	4	1303.7	1524.41	3066.9	4458.43	--undefined--
?	0.76	0.01	4	1324.47	1520.24	3052.79	4452.28	--undefined--
?	0.76	0.01	4	1322.75	1523.08	3057.44	4444.56	--undefined--
?	0.77	0.01	4	1491.81	1525.86	3008.8	4440.57	--undefined--
?	0.78	0.01	4	1249.89	1523.07	2967.09	4445.4	--undefined--
?	0.78	0.01	5	716.84	1527.94	2505.41	2952.75	4492.16
?	0.79	0.01	5	779.89	1533.79	2315.25	2981.74	4528.7
?	0.79	0.01	5	1006.49	1538.79	2460.35	3355.4	4462.14
?	0.8	0.007	4	1445.26	1573.57	3055.41	4472.36	--undefined--
?	0.81	0.004	5	364.44	1438.75	1569.54	3174.24	4536.57
?	0.81	0.0006	4	1526.67	1619.88	3249.54	4564.34	--undefined--
?	0.82	0.0006	5	1338.78	1545.69	2122.11	3263.26	4580.39
?	0.83	0.0006	5	952.92	1518.41	2594.25	3038.4	4559.95
?	0.83	0.001	5	779.48	1542	2765.35	3204.56	4550.13
?	0.84	0.002	5	849.87	1561.31	2727.14	3823.09	4520.97
?	0.84	0.002	5	922.57	1569.59	2858.84	3856.1	4433.43
?	0.85	0.002	4	992.42	1643.17	2992.38	4436.67	--undefined--
?	0.86	0.002	4	991.86	1640.14	2957.56	4481.03	--undefined--
?	0.86	0.002	5	1028.98	1633	2979.96	4448.47	4823.55
?	0.87	0.002	5	964.96	1654.58	2893.15	4140.13	4513.93
?	0.88	0.002	5	948.16	1668.81	3023.93	4073.07	4467.32
?	0.88	0.002	5	757.45	1637.08	3016.58	3632.06	4555.2
?	0.89	0.0005	5	699.4	1607.32	2635.72	3741.27	4616.39
?	0.89	0.0004	4	1569.86	2237.04	3243.03	4562.79	--undefined--
?	0.9	0.0004	5	841.1	1638.79	2882.95	3682.62	4545.45
